發票年月,縣市代碼,縣市名稱,行業名稱,平均開立張數,平均開立金額,平均客單價
2013/5/1,Q,嘉義縣,超級市場,40448,11904883,294
2013/5/1,T,屏東縣,便利商店,20883,2495644,120
2013/5/1,T,屏東縣,綜合商品零售業,49089,6483710,132
2013/5/1,T,屏東縣,零售式量販店,15226,4948177,325
2013/5/1,T,屏東縣,食品、飲料及菸草製品零售業,14018,3898141,278
2013/5/1,U,花蓮縣,便利商店,62371,5826699,93
2013/5/1,U,花蓮縣,綜合商品零售業,51971,5562871,107
2013/5/1,V,臺東縣,便利商店,52911,5142164,97
2013/5/1,V,臺東縣,綜合商品零售業,47949,5139820,107
2013/5/1,X,澎湖縣,便利商店,71262,9017095,127
2013/5/1,X,澎湖縣,綜合商品零售業,62179,8225920,132
2013/6/1,A,臺北市,便利商店,56593,4156338,73
2013/6/1,A,臺北市,百貨公司,125131,195428314,1562
2013/6/1,A,臺北市,綜合商品零售業,51312,9527200,186
2013/6/1,A,臺北市,超級市場,16907,3365463,199
2013/6/1,A,臺北市,零售式量販店,32300,16945895,525
2013/6/1,A,臺北市,食品、飲料及菸草製品零售業,22551,3683352,163
2013/6/1,A,臺北市,餐飲業,16940,4248379,251
2013/6/1,B,臺中市,便利商店,21227,2083896,98
2013/6/1,B,臺中市,百貨公司,133617,214477058,1605
2013/6/1,B,臺中市,綜合商品零售業,49032,7371361,150
2013/6/1,B,臺中市,超級市場,294074,25629011,87
2013/6/1,B,臺中市,零售式量販店,54875,30393164,554
2013/6/1,B,臺中市,食品、飲料及菸草製品零售業,20739,4067720,196
2013/6/1,B,臺中市,餐飲業,13963,2641552,189
2013/6/1,C,基隆市,便利商店,34067,2653148,78
2013/6/1,C,基隆市,綜合商品零售業,31057,2776910,89
2013/6/1,C,基隆市,超級市場,15205,3322007,218
2013/6/1,C,基隆市,食品、飲料及菸草製品零售業,15811,2044345,129
2013/6/1,D,臺南市,便利商店,20894,2208437,106
2013/6/1,D,臺南市,百貨公司,130510,177709017,1362
2013/6/1,D,臺南市,綜合商品零售業,61223,9252114,151
2013/6/1,D,臺南市,超級市場,605872,48030549,79
2013/6/1,D,臺南市,零售式量販店,23524,12749200,542
2013/6/1,D,臺南市,食品、飲料及菸草製品零售業,15995,3597274,225
2013/6/1,D,臺南市,餐飲業,12615,1901738,151
2013/6/1,E,高雄市,便利商店,21263,2063336,97
2013/6/1,E,高雄市,百貨公司,56694,48529500,856
2013/6/1,E,高雄市,綜合商品零售業,21743,3786084,174
2013/6/1,E,高雄市,超級市場,19788,4451878,225
2013/6/1,E,高雄市,零售式量販店,16107,11518277,715
2013/6/1,E,高雄市,食品、飲料及菸草製品零售業,717864,55685642,78
2013/6/1,E,高雄市,餐飲業,10987,1670050,152
2013/6/1,F,新北市,便利商店,41178,3328301,81
2013/6/1,F,新北市,百貨公司,19558,4886385,250
2013/6/1,F,新北市,綜合商品零售業,36918,3615536,98
2013/6/1,F,新北市,超級市場,17559,4304924,245
2013/6/1,F,新北市,零售式量販店,21315,8954071,420
2013/6/1,F,新北市,食品、飲料及菸草製品零售業,16491,2525196,153
2013/6/1,F,新北市,餐飲業,12253,1925023,157
2013/6/1,G,宜蘭縣,便利商店,45675,4079121,89
2013/6/1,G,宜蘭縣,綜合商品零售業,41522,4369709,105
2013/6/1,G,宜蘭縣,超級市場,22261,6219117,279
2013/6/1,G,宜蘭縣,食品、飲料及菸草製品零售業,17802,4014269,225
2013/6/1,H,桃園市,便利商店,44926,3733282,83
2013/6/1,H,桃園市,百貨公司,30587,29660558,970
2013/6/1,H,桃園市,綜合商品零售業,41767,5091266,122
2013/6/1,H,桃園市,超級市場,24040,7860688,327
2013/6/1,H,桃園市,零售式量販店,34459,19139004,555
2013/6/1,H,桃園市,食品、飲料及菸草製品零售業,17254,2866388,166
2013/6/1,H,桃園市,餐飲業,34654,23889791,689
2013/6/1,I,嘉義市,便利商店,21026,2065786,98
2013/6/1,I,嘉義市,綜合商品零售業,46086,7315765,159
2013/6/1,I,嘉義市,超級市場,183398,16570851,90
2013/6/1,J,新竹縣,便利商店,17321,1544326,89
2013/6/1,J,新竹縣,綜合商品零售業,16648,1904591,114
2013/6/1,J,新竹縣,超級市場,6215,1525644,245
2013/6/1,J,新竹縣,食品、飲料及菸草製品零售業,9481,3707636,391
2013/6/1,K,苗栗縣,便利商店,17348,1650499,95
2013/6/1,K,苗栗縣,綜合商品零售業,18107,2715734,150
2013/6/1,K,苗栗縣,超級市場,16337,4124260,252
2013/6/1,K,苗栗縣,食品、飲料及菸草製品零售業,22256,3914921,176
2013/6/1,M,南投縣,便利商店,40792,4023473,99
2013/6/1,M,南投縣,綜合商品零售業,39574,4770749,121
2013/6/1,N,彰化縣,便利商店,19797,2215702,112
2013/6/1,N,彰化縣,綜合商品零售業,43723,4792203,110
2013/6/1,N,彰化縣,超級市場,361517,33749394,93
2013/6/1,N,彰化縣,食品、飲料及菸草製品零售業,22282,4842547,217
2013/6/1,O,新竹市,便利商店,44734,3384221,76
2013/6/1,O,新竹市,百貨公司,48875,68687368,1405
2013/6/1,O,新竹市,綜合商品零售業,43441,7144279,164
2013/6/1,O,新竹市,超級市場,11704,1906562,163
2013/6/1,O,新竹市,食品、飲料及菸草製品零售業,11221,2908323,259
2013/6/1,P,雲林縣,便利商店,44587,4251181,95
2013/6/1,P,雲林縣,綜合商品零售業,41558,4845431,117
2013/6/1,P,雲林縣,超級市場,35317,12504046,354
2013/6/1,P,雲林縣,食品、飲料及菸草製品零售業,16583,5150947,311
2013/6/1,Q,嘉義縣,便利商店,47201,4049463,86
2013/6/1,Q,嘉義縣,綜合商品零售業,45679,4632383,101
2013/6/1,Q,嘉義縣,超級市場,41343,11574401,280
2013/6/1,T,屏東縣,便利商店,21105,2428064,115
2013/6/1,T,屏東縣,綜合商品零售業,50502,6291451,125
2013/6/1,T,屏東縣,零售式量販店,15741,4933929,313
2013/6/1,T,屏東縣,食品、飲料及菸草製品零售業,14925,4133220,277
2013/6/1,U,花蓮縣,便利商店,66600,6094529,92
2013/6/1,U,花蓮縣,綜合商品零售業,54421,5701781,105
2013/6/1,V,臺東縣,便利商店,57136,5410214,95
2013/6/1,V,臺東縣,綜合商品零售業,51894,5283166,102
2013/6/1,X,澎湖縣,便利商店,78501,9781080,125
2013/6/1,X,澎湖縣,綜合商品零售業,68501,8894526,130
2013/7/1,A,臺北市,便利商店,58550,4450977,76
2013/7/1,A,臺北市,百貨公司,131211,186192201,1419
2013/7/1,A,臺北市,綜合商品零售業,52552,9389697,179
2013/7/1,A,臺北市,超級市場,17274,3547183,205
2013/7/1,A,臺北市,零售式量販店,32515,17405599,535
2013/7/1,A,臺北市,食品、飲料及菸草製品零售業,23832,3968174,167
2013/7/1,A,臺北市,餐飲業,16975,3944823,232
2013/7/1,B,臺中市,便利商店,21041,2200041,105
2013/7/1,B,臺中市,百貨公司,135003,208984472,1548
2013/7/1,B,臺中市,綜合商品零售業,48948,7538222,154
2013/7/1,B,臺中市,超級市場,296974,26952549,91
2013/7/1,B,臺中市,零售式量販店,53389,28923978,542
2013/7/1,B,臺中市,食品、飲料及菸草製品零售業,21479,4392811,205
2013/7/1,B,臺中市,餐飲業,13206,2477738,188
2013/7/1,C,基隆市,便利商店,35612,2847373,80
2013/7/1,C,基隆市,綜合商品零售業,32397,3001633,93
2013/7/1,C,基隆市,超級市場,16438,3652944,222
2013/7/1,C,基隆市,食品、飲料及菸草製品零售業,17020,2243000,132
2013/7/1,D,臺南市,便利商店,21377,2350353,110
2013/7/1,D,臺南市,百貨公司,115002,152528639,1326
2013/7/1,D,臺南市,綜合商品零售業,60909,9041343,148
2013/7/1,D,臺南市,超級市場,542903,45084090,83
2013/7/1,D,臺南市,零售式量販店,25444,12888165,507
2013/7/1,D,臺南市,食品、飲料及菸草製品零售業,15186,4089177,269
2013/7/1,D,臺南市,餐飲業,10191,1503412,148
2013/7/1,E,高雄市,便利商店,21438,2208413,103
2013/7/1,E,高雄市,百貨公司,57194,47327282,827
2013/7/1,E,高雄市,綜合商品零售業,22065,3945371,179
2013/7/1,E,高雄市,超級市場,20874,4769446,228
2013/7/1,E,高雄市,零售式量販店,16263,11507221,708
2013/7/1,E,高雄市,食品、飲料及菸草製品零售業,749092,59631081,80
2013/7/1,E,高雄市,餐飲業,10252,1528047,149
2013/7/1,F,新北市,便利商店,41916,3501144,84
2013/7/1,F,新北市,百貨公司,23038,9271372,402
2013/7/1,F,新北市,綜合商品零售業,37701,3959255,105
2013/7/1,F,新北市,超級市場,17962,4674832,260
2013/7/1,F,新北市,零售式量販店,22300,9352343,419
2013/7/1,F,新北市,食品、飲料及菸草製品零售業,17612,2714553,154
2013/7/1,F,新北市,餐飲業,13360,1977531,148
2013/7/1,G,宜蘭縣,便利商店,49639,4550937,92
2013/7/1,G,宜蘭縣,綜合商品零售業,45006,4832876,107
2013/7/1,G,宜蘭縣,超級市場,23930,6935238,290
2013/7/1,G,宜蘭縣,食品、飲料及菸草製品零售業,19158,4362433,228
2013/7/1,H,桃園市,便利商店,45700,3921762,86
2013/7/1,H,桃園市,百貨公司,29361,26637364,907
2013/7/1,H,桃園市,綜合商品零售業,42260,5214137,123
2013/7/1,H,桃園市,超級市場,23986,8083532,337
2013/7/1,H,桃園市,零售式量販店,34253,19232689,561
2013/7/1,H,桃園市,食品、飲料及菸草製品零售業,17378,3002681,173
2013/7/1,H,桃園市,餐飲業,34240,22593611,660
2013/7/1,I,嘉義市,便利商店,20566,2153372,105
2013/7/1,I,嘉義市,綜合商品零售業,45834,7366946,161
2013/7/1,I,嘉義市,超級市場,183760,17011963,93
2013/7/1,J,新竹縣,便利商店,17733,1651030,93
2013/7/1,J,新竹縣,綜合商品零售業,17020,2028956,119
2013/7/1,J,新竹縣,超級市場,6400,1637307,256
2013/7/1,J,新竹縣,食品、飲料及菸草製品零售業,11573,3840345,332
2013/7/1,K,苗栗縣,便利商店,17973,1818571,101
2013/7/1,K,苗栗縣,綜合商品零售業,18588,2946132,158
2013/7/1,K,苗栗縣,超級市場,16393,4308540,263
2013/7/1,K,苗栗縣,食品、飲料及菸草製品零售業,23983,4350795,181
2013/7/1,M,南投縣,便利商店,40931,4309268,105
2013/7/1,M,南投縣,綜合商品零售業,39577,4949497,125
2013/7/1,N,彰化縣,便利商店,19968,2369923,119
2013/7/1,N,彰化縣,綜合商品零售業,44805,5065780,113
2013/7/1,N,彰化縣,超級市場,395511,37791825,96
2013/7/1,N,彰化縣,食品、飲料及菸草製品零售業,24175,5351216,221
2013/7/1,O,新竹市,便利商店,46041,3629662,79
2013/7/1,O,新竹市,百貨公司,102011,83964937,823
2013/7/1,O,新竹市,綜合商品零售業,46650,8520725,183
2013/7/1,O,新竹市,超級市場,12190,2026783,166
2013/7/1,O,新竹市,食品、飲料及菸草製品零售業,12807,3151287,246
2013/7/1,P,雲林縣,便利商店,44296,4419675,100
2013/7/1,P,雲林縣,綜合商品零售業,41495,5165421,124
2013/7/1,P,雲林縣,超級市場,37191,14299161,384
2013/7/1,P,雲林縣,食品、飲料及菸草製品零售業,16758,5016162,299
2013/7/1,Q,嘉義縣,便利商店,48590,4566215,94
2013/7/1,Q,嘉義縣,綜合商品零售業,46919,5190052,111
2013/7/1,Q,嘉義縣,超級市場,42817,12707765,297
2013/7/1,T,屏東縣,便利商店,21995,2711992,123
2013/7/1,T,屏東縣,綜合商品零售業,51943,6694405,129
2013/7/1,T,屏東縣,零售式量販店,17267,5536765,321
2013/7/1,T,屏東縣,食品、飲料及菸草製品零售業,15144,4163642,275
2013/7/1,U,花蓮縣,便利商店,69248,6588495,95
2013/7/1,U,花蓮縣,綜合商品零售業,56928,6245201,110
2013/7/1,V,臺東縣,便利商店,63578,6198216,97
2013/7/1,V,臺東縣,綜合商品零售業,57728,6053096,105
2013/7/1,X,澎湖縣,便利商店,82409,10587515,128
2013/7/1,X,澎湖縣,綜合商品零售業,71815,9573631,133
2013/8/1,A,臺北市,便利商店,55582,4402348,79
2013/8/1,A,臺北市,百貨公司,128307,175832636,1370
2013/8/1,A,臺北市,綜合商品零售業,50406,9674078,192
2013/8/1,A,臺北市,超級市場,17061,3898753,229
2013/8/1,A,臺北市,零售式量販店,33204,20497010,617
2013/8/1,A,臺北市,食品、飲料及菸草製品零售業,22890,4072541,178
2013/8/1,A,臺北市,餐飲業,16481,3980283,242
2013/8/1,B,臺中市,便利商店,20458,2346080,115
2013/8/1,B,臺中市,百貨公司,121298,203207712,1675
2013/8/1,B,臺中市,綜合商品零售業,47617,8457810,178
2013/8/1,B,臺中市,超級市場,286551,27406692,96
2013/8/1,B,臺中市,零售式量販店,56784,36458396,642
2013/8/1,B,臺中市,食品、飲料及菸草製品零售業,21377,5125823,240
2013/8/1,B,臺中市,餐飲業,13607,2557068,188
2013/8/1,C,基隆市,便利商店,34090,2849655,84
2013/8/1,C,基隆市,綜合商品零售業,31791,3191928,100
2013/8/1,C,基隆市,超級市場,18947,5121157,270
2013/8/1,C,基隆市,食品、飲料及菸草製品零售業,16528,2555961,155
2013/8/1,D,臺南市,便利商店,20515,2540149,124
2013/8/1,D,臺南市,百貨公司,98029,133460422,1361
2013/8/1,D,臺南市,綜合商品零售業,57902,9686082,167
2013/8/1,D,臺南市,超級市場,519434,45179635,87
2013/8/1,D,臺南市,零售式量販店,25664,14753315,575
2013/8/1,D,臺南市,食品、飲料及菸草製品零售業,16754,4932242,294
2013/8/1,D,臺南市,餐飲業,12082,1691855,140
2013/8/1,E,高雄市,便利商店,20546,2331083,113
2013/8/1,E,高雄市,百貨公司,63591,52076502,819
2013/8/1,E,高雄市,綜合商品零售業,21377,4275080,200
2013/8/1,E,高雄市,超級市場,20193,5319662,263
2013/8/1,E,高雄市,零售式量販店,16080,12280964,764
2013/8/1,E,高雄市,食品、飲料及菸草製品零售業,746044,61387742,82
2013/8/1,E,高雄市,餐飲業,9981,1485277,149
2013/8/1,F,新北市,便利商店,40246,3495222,87
2013/8/1,F,新北市,百貨公司,26170,15181254,580
2013/8/1,F,新北市,綜合商品零售業,36449,4298551,118
2013/8/1,F,新北市,超級市場,18123,5626321,310
2013/8/1,F,新北市,零售式量販店,22946,10499194,458
2013/8/1,F,新北市,食品、飲料及菸草製品零售業,17304,2968431,172
2013/8/1,F,新北市,餐飲業,13501,2026520,150
2013/8/1,G,宜蘭縣,便利商店,47585,4624302,97
2013/8/1,G,宜蘭縣,綜合商品零售業,43424,5028128,116
2013/8/1,G,宜蘭縣,超級市場,24745,7843914,317
2013/8/1,G,宜蘭縣,食品、飲料及菸草製品零售業,17524,4817994,275
2013/8/1,H,桃園市,便利商店,43412,3844914,89
2013/8/1,H,桃園市,百貨公司,32507,30365690,934
2013/8/1,H,桃園市,綜合商品零售業,40276,5448159,135
2013/8/1,H,桃園市,超級市場,23009,9186637,399
2013/8/1,H,桃園市,零售式量販店,36858,23891624,648
2013/8/1,H,桃園市,食品、飲料及菸草製品零售業,17014,3281755,193
2013/8/1,H,桃園市,餐飲業,35138,23317046,664
2013/8/1,I,嘉義市,便利商店,19435,2264692,117
2013/8/1,I,嘉義市,綜合商品零售業,42754,7802097,182
2013/8/1,I,嘉義市,超級市場,159491,16119434,101
2013/8/1,J,新竹縣,便利商店,16861,1638290,97
2013/8/1,J,新竹縣,綜合商品零售業,16219,2038736,126
2013/8/1,J,新竹縣,超級市場,6060,1789313,295
2013/8/1,J,新竹縣,食品、飲料及菸草製品零售業,11076,4488004,405
2013/8/1,K,苗栗縣,便利商店,17004,1832893,108
2013/8/1,K,苗栗縣,綜合商品零售業,18110,3343368,185
2013/8/1,K,苗栗縣,超級市場,17956,5775802,322
2013/8/1,K,苗栗縣,食品、飲料及菸草製品零售業,23312,4818060,207
2013/8/1,M,南投縣,便利商店,39702,4558954,115
2013/8/1,M,南投縣,綜合商品零售業,38416,5258899,137
2013/8/1,N,彰化縣,便利商店,19063,2696076,141
2013/8/1,N,彰化縣,綜合商品零售業,42027,5431733,129
2013/8/1,N,彰化縣,超級市場,347986,36292188,104
2013/8/1,N,彰化縣,食品、飲料及菸草製品零售業,24130,6812880,282
2013/8/1,O,新竹市,便利商店,43746,3529958,81
2013/8/1,O,新竹市,百貨公司,85657,67102177,783
2013/8/1,O,新竹市,綜合商品零售業,45539,9495199,209
2013/8/1,O,新竹市,超級市場,12731,2288879,180
2013/8/1,O,新竹市,食品、飲料及菸草製品零售業,12301,2867887,233
2013/8/1,P,雲林縣,便利商店,41716,4321273,104
2013/8/1,P,雲林縣,綜合商品零售業,39748,5770177,145
2013/8/1,P,雲林縣,超級市場,39113,19310926,494
2013/8/1,P,雲林縣,食品、飲料及菸草製品零售業,16821,5908908,351
2013/8/1,Q,嘉義縣,便利商店,46227,4516266,98
2013/8/1,Q,嘉義縣,綜合商品零售業,44754,5364862,120
2013/8/1,Q,嘉義縣,超級市場,42197,15373964,364
2013/8/1,T,屏東縣,便利商店,21002,2937631,140
2013/8/1,T,屏東縣,綜合商品零售業,48865,6975536,143
2013/8/1,T,屏東縣,零售式量販店,16908,6409878,379
2013/8/1,T,屏東縣,食品、飲料及菸草製品零售業,14624,4817489,329
2013/8/1,U,花蓮縣,便利商店,66684,6718106,101
2013/8/1,U,花蓮縣,綜合商品零售業,55212,6632688,120
2013/8/1,V,臺東縣,便利商店,59204,6064448,102
2013/8/1,V,臺東縣,綜合商品零售業,53862,6043059,112
2013/8/1,X,澎湖縣,便利商店,76622,10874265,142
2013/8/1,X,澎湖縣,綜合商品零售業,66732,9796722,147
2013/9/1,A,臺北市,便利商店,47767,3679030,77
2013/9/1,A,臺北市,百貨公司,121485,214086633,1762
2013/9/1,A,臺北市,綜合商品零售業,44025,9649390,219
2013/9/1,A,臺北市,超級市場,15483,3278053,212
2013/9/1,A,臺北市,零售式量販店,29776,15983114,537
2013/9/1,A,臺北市,食品、飲料及菸草製品零售業,20484,3502980,171
2013/9/1,A,臺北市,餐飲業,15826,3792492,240
2013/9/1,B,臺中市,便利商店,19685,2085490,106
2013/9/1,B,臺中市,百貨公司,139247,393873351,2829
2013/9/1,B,臺中市,綜合商品零售業,45421,9947890,219
2013/9/1,B,臺中市,超級市場,263429,24248678,92
2013/9/1,B,臺中市,零售式量販店,51389,27452740,534
2013/9/1,B,臺中市,食品、飲料及菸草製品零售業,20196,4499333,223
2013/9/1,B,臺中市,餐飲業,13596,2506731,184
2013/9/1,C,基隆市,便利商店,30606,2511875,82
2013/9/1,C,基隆市,綜合商品零售業,28117,2689628,96
2013/9/1,C,基隆市,超級市場,15038,3542034,236
2013/9/1,C,基隆市,食品、飲料及菸草製品零售業,13252,1784430,135
2013/9/1,D,臺南市,便利商店,18549,2088984,113
2013/9/1,D,臺南市,百貨公司,80901,114793778,1419
2013/9/1,D,臺南市,綜合商品零售業,52313,8245850,158
2013/9/1,D,臺南市,超級市場,416809,34844681,84
2013/9/1,D,臺南市,零售式量販店,25519,13265536,520
2013/9/1,D,臺南市,食品、飲料及菸草製品零售業,16035,4027884,251
2013/9/1,D,臺南市,餐飲業,12525,1796179,143
2013/9/1,E,高雄市,便利商店,19172,1979143,103
2013/9/1,E,高雄市,百貨公司,55819,58295884,1044
2013/9/1,E,高雄市,綜合商品零售業,19851,3973740,200
2013/9/1,E,高雄市,超級市場,18240,4101061,225
2013/9/1,E,高雄市,零售式量販店,13815,9594897,695
2013/9/1,E,高雄市,食品、飲料及菸草製品零售業,624716,50169641,80
2013/9/1,E,高雄市,餐飲業,10171,1506183,148
2013/9/1,F,新北市,便利商店,35450,3001453,85
2013/9/1,F,新北市,百貨公司,24643,14072287,571
2013/9/1,F,新北市,綜合商品零售業,32459,3649381,112
2013/9/1,F,新北市,超級市場,16931,4508593,266
2013/9/1,F,新北市,零售式量販店,21227,8895563,419
2013/9/1,F,新北市,食品、飲料及菸草製品零售業,15935,2555246,160
2013/9/1,F,新北市,餐飲業,12979,1956312,151
